edad,nivel_educacion,estado_civil,tipo_empleo,region,historial_credito,ingreso_mensual,monto_solicitado,antiguedad_empleo,aprobado
47,Universitario,Soltero,Autonomo,Norte,Bueno,1172.3903543935048,48635.66896720274,23,0
64,Secundaria,Casado,Empleado,Sur,Regular,2319.475977502031,11523.210598161131,3,1
57,Secundaria,Soltero,Empleado,Centro,Bueno,1335.1822809457772,10158.68627473822,1,1
60,Secundaria,Soltero,Empleado,Este,Bueno,2880.1830737874448,23291.818518074786,18,1
37,Secundaria,Casado,Empleado,Este,Bueno,5317.560855311487,37640.498579861574,4,1
59,Secundaria,Soltero,Autonomo,Este,Bueno,4876.5390870851015,14798.429901527319,8,1
53,Secundaria,Casado,Desempleado,Sur,Excelente,5207.47871561641,1974.1155261667395,23,0
27,Secundaria,Soltero,Empleado,Centro,Regular,4754.609153920839,27519.810773611804,12,0
55,Secundaria,Soltero,Autonomo,Este,Bueno,2765.807328866187,47873.42782059807,11,0
29,Tecnico,Casado,Desempleado,Norte,Bueno,2560.453980879862,20172.565914940333,18,0
51,Secundaria,Soltero,Autonomo,Norte,Bueno,1786.829721463385,21586.59315497192,8,1
48,Tecnico,Soltero,Empleado,Este,Regular,6913.310299305143,48476.18413858786,9,0
28,Tecnico,Casado,Pensionado,Centro,Bueno,5238.65138149696,35035.77296970969,18,1
48,Universitario,Soltero,Empleado,Sur,Excelente,2142.87929002923,36239.42421926413,9,1
46,Secundaria,Divorciado,Empleado,Centro,Bueno,2075.9075347129246,28572.398263182313,11,1
62,Universitario,Soltero,Empleado,Oeste,Excelente,7085.856330988184,48755.85133229884,13,1
36,Universitario,Soltero,Empleado,Sur,Excelente,6147.662219095899,34754.45773685225,7,1
46,Secundaria,Casado,Empleado,Norte,Regular,5547.673375318674,44856.604828653304,15,1
43,Universitario,Soltero,Empleado,Norte,Regular,3729.4215742829588,35269.56442092784,16,1
39,Posgrado,Soltero,Empleado,Oeste,Excelente,2686.224062805326,37020.6754171794,19,1
33,Secundaria,Soltero,Autonomo,Norte,Excelente,7852.045494412331,15230.135184970079,3,1
44,Secundaria,Soltero,Desempleado,Sur,Malo,6540.124940164162,15870.456202677131,5,0
60,Universitario,Divorciado,Empleado,Este,Malo,2972.810406581191,39366.24782922543,11,0
46,Universitario,Soltero,Desempleado,Oeste,Regular,6902.466533205162,15538.60816932508,17,1
31,Secundaria,Casado,Desempleado,Norte,Excelente,6264.3100300257065,28575.73346927505,6,0
51,Secundaria,Divorciado,Autonomo,Este,Regular,2938.9799591215883,13218.263234428396,4,0
31,Tecnico,Casado,Empleado,Este,Bueno,3871.1805505398056,41032.1856596444,9,1
55,Tecnico,Divorciado,Autonomo,Este,Excelente,2138.8648068153916,6414.5662101568105,5,1
34,Universitario,Soltero,Desempleado,Centro,Malo,1599.5775995223873,41642.88534832156,13,1
50,Tecnico,Viudo,Autonomo,Norte,Bueno,6003.886636445816,30533.76022487249,5,1
59,Tecnico,Soltero,Empleado,Centro,Regular,2726.0853729478395,10158.567206526786,13,1
62,Universitario,Casado,Empleado,Oeste,Excelente,6704.427433373026,27559.73388979979,11,1
30,Secundaria,Casado,Autonomo,Este,Regular,7968.382722903868,14842.443005519683,21,1
34,Secundaria,Soltero,Empleado,Oeste,Bueno,1351.6626602934705,16849.899401794333,11,1
58,Universitario,Casado,Empleado,,Bueno,4205.852900602642,18224.874038247137,7,1
35,Universitario,Casado,Empleado,Norte,Regular,6574.850427037782,4102.643101643726,9,1
58,Tecnico,Soltero,Autonomo,Oeste,Malo,6480.446455096881,49312.122535669456,15,1
30,Tecnico,Soltero,Desempleado,Este,Bueno,6271.979539982973,2545.1967784299804,19,0
29,Secundaria,Casado,Empleado,Oeste,Regular,3312.7635341737587,33462.34678602964,7,1
60,Tecnico,Casado,Pensionado,Sur,Excelente,4067.7434409323764,19190.154740114096,8,1
61,Tecnico,Viudo,Empleado,Centro,Excelente,5083.772172858586,32654.50425638825,12,1
24,Secundaria,Casado,Autonomo,Este,Bueno,7812.372201727452,18456.164401291604,19,1
61,Secundaria,Viudo,Autonomo,Norte,Bueno,3158.340350757149,34013.78166668408,16,1
54,Tecnico,Casado,Autonomo,Este,Bueno,7446.635991561376,36732.53996394968,18,1
53,Secundaria,Soltero,Desempleado,Oeste,Excelente,2739.3698108995577,34837.079379582596,16,1
28,Tecnico,Soltero,Empleado,Oeste,Bueno,7921.336151410673,6584.137086549462,6,1
40,Secundaria,Casado,Desempleado,Este,Regular,5625.89854515866,33187.768498079546,0,1
55,Tecnico,Casado,Empleado,Centro,Regular,4137.282658581567,14719.389923250768,19,1
35,Secundaria,Soltero,Autonomo,Sur,Bueno,5216.411082057955,2411.2671578973423,13,1
40,Universitario,Soltero,Autonomo,Este,Bueno,2762.224417089489,21326.702922558743,16,1
47,Universitario,Viudo,Autonomo,Centro,Bueno,2774.05177408256,22243.61203738625,12,0
38,Universitario,Casado,Empleado,Centro,Malo,1617.5927156731557,23891.532534269878,1,0
49,Universitario,Casado,Desempleado,Oeste,Bueno,1621.162143478871,35536.384104145094,13,1
40,Tecnico,Casado,Empleado,Centro,Regular,3303.236538576162,16133.346647980497,0,1
48,Secundaria,Soltero,Empleado,Norte,Regular,6292.5594408538755,16448.745142092208,4,1
40,Tecnico,Soltero,Autonomo,Centro,Bueno,5177.39240670677,3967.060555821769,6,1
54,Universitario,Soltero,Empleado,Sur,Regular,1538.6088343833499,34654.239583622504,18,1
28,Universitario,Soltero,Autonomo,Norte,Bueno,6936.102979826559,28823.478478579615,13,1
50,Tecnico,Casado,Empleado,Sur,Bueno,5129.846914328478,18121.830521995616,23,1
64,Secundaria,Casado,Empleado,Este,Bueno,7718.160152850414,35554.259966950376,13,1
26,Secundaria,Divorciado,Autonomo,Sur,Bueno,5625.335365360695,27330.529712116982,14,0
51,Tecnico,Divorciado,Empleado,Sur,Regular,2061.259018670103,23993.002347656442,4,0
64,Universitario,Soltero,Empleado,Norte,Regular,4211.24020861632,26054.902639395197,4,1
29,Universitario,Casado,Autonomo,Sur,Excelente,5469.18270233987,32181.05813808577,20,1
63,Tecnico,Casado,Empleado,Este,Bueno,1003.5058475598394,33340.12762415537,23,1
33,Posgrado,Divorciado,Autonomo,Este,Bueno,907.3539019146168,15158.933137895141,1,1
63,Universitario,Soltero,Empleado,Sur,Malo,1731.701604309689,7896.4248061665085,17,1
34,Secundaria,Casado,Autonomo,Oeste,Bueno,2611.9839323273895,8675.074878335417,23,1
47,Secundaria,Casado,Autonomo,Centro,Bueno,3892.7536893488636,32330.15340924708,8,0
39,Secundaria,Soltero,Autonomo,Oeste,Bueno,4309.571411070476,43770.791002589176,9,1
63,Secundaria,Soltero,Empleado,Sur,Bueno,1793.7987843528567,21065.31763893204,17,1
41,Secundaria,Casado,Autonomo,Oeste,Regular,5648.419369633982,9306.487856143656,3,1
37,Secundaria,Casado,Autonomo,Norte,Regular,5092.194044215051,38073.522416398875,7,1
58,Secundaria,Soltero,Autonomo,Norte,Excelente,2920.1415116563535,41791.98424655298,17,0
24,Secundaria,Casado,Empleado,Sur,Excelente,898.3511607341025,44148.53971292736,19,1
48,Universitario,Soltero,Desempleado,Centro,Regular,1359.0649905436933,30734.74001677293,16,1
36,Secundaria,Casado,Autonomo,Sur,Bueno,3620.202383678044,43175.69941001615,15,1
55,Tecnico,Soltero,Empleado,Norte,Regular,1908.6153283929243,1755.3329639719764,17,1
43,Tecnico,Divorciado,Empleado,Norte,Malo,3513.10116426539,6254.554286706652,6,0
61,Posgrado,Soltero,,Centro,Regular,5322.914752474557,5536.227285552839,0,1
44,Secundaria,Soltero,Empleado,Oeste,Regular,4740.109480730842,35917.62952848191,0,0
25,Tecnico,Soltero,Pensionado,Sur,Bueno,2464.4663585892386,4409.507393635372,17,0
62,Posgrado,Soltero,Autonomo,Este,Bueno,3275.5219370630175,25321.854250849046,3,1
44,Universitario,Casado,Autonomo,Este,Regular,5221.024628830284,24162.638033178166,22,0
30,Universitario,Soltero,,Oeste,Malo,6998.1562019128305,16224.472654353805,19,0
45,Secundaria,Divorciado,Empleado,Sur,Excelente,6223.136758919916,43649.85332716289,20,1
42,Secundaria,Soltero,,Centro,Regular,4784.480193200588,9351.226892119805,19,0
62,Universitario,Soltero,Empleado,Sur,Bueno,3408.5095878787006,18270.676435562753,3,1
37,Posgrado,Soltero,Autonomo,Oeste,Regular,3428.369198300999,38934.403501123525,24,0
46,Universitario,Soltero,Empleado,Norte,Bueno,7131.804633903652,2490.693405270928,5,0
47,Universitario,Soltero,Empleado,Sur,Regular,1082.553747491934,33974.56961207206,2,1
30,Secundaria,Casado,,Sur,Malo,7913.475039825879,41003.48859171696,5,0
36,Universitario,Casado,Empleado,Este,Regular,5583.502958131248,46681.12410307019,12,1
60,Secundaria,Casado,Pensionado,Norte,Regular,5704.191433321212,43938.53538408276,22,1
54,Tecnico,Casado,Empleado,Oeste,Bueno,1073.5844285941434,16649.821724850575,6,1
22,Tecnico,Casado,Empleado,Sur,Bueno,5159.8107792171595,29731.842924824676,23,1
26,Tecnico,Soltero,Empleado,Oeste,Regular,4290.402032651218,4787.381164372827,3,0
30,Secundaria,Casado,Empleado,Centro,Malo,1561.6081296372822,13635.630173852422,0,0
27,Secundaria,Viudo,Empleado,Este,Bueno,2801.0384775393854,5616.896558627862,5,1
49,Universitario,Casado,Desempleado,Oeste,Bueno,7210.264084738289,16444.17721754423,23,1
47,Secundaria,Casado,Empleado,Oeste,Excelente,4759.916594234861,43884.17345947772,4,1
49,Universitario,Soltero,Empleado,Sur,Bueno,3776.599341252143,18011.17514404034,12,1
61,Secundaria,Casado,Empleado,Centro,Bueno,1323.3115220538389,28533.007047069892,18,1
36,Tecnico,Casado,Pensionado,Sur,Bueno,5941.674997296601,22235.661557632102,3,1
27,Tecnico,Casado,Empleado,Este,Excelente,5860.525928451434,23486.90969063803,23,1
48,Secundaria,Viudo,Empleado,Oeste,Excelente,5221.1139702024575,48509.030539991356,5,1
59,Tecnico,Soltero,Autonomo,Sur,Regular,4473.891052788675,15511.568944929038,12,0
25,Secundaria,Soltero,Empleado,Sur,Regular,3923.2476958930833,31738.899006635394,4,1
32,Secundaria,Casado,Empleado,Este,Regular,5071.551869513544,21583.070809392906,12,0
42,Posgrado,Divorciado,Empleado,Centro,Bueno,2480.447252444528,3996.1628713366244,24,1
51,Tecnico,Soltero,Autonomo,Centro,Bueno,7577.065262079063,24977.21074958756,9,0
39,Universitario,Soltero,Empleado,Este,Bueno,5039.320610097653,40853.823123210306,2,1
56,Secundaria,Soltero,Autonomo,Oeste,Malo,3040.585599351511,5838.89546540273,22,1
24,Universitario,Soltero,Autonomo,Centro,Bueno,4037.694926373132,4410.000522419139,24,1
33,Universitario,Casado,Empleado,Norte,Excelente,6600.930479913624,8527.944499270066,12,1
48,Universitario,Casado,Empleado,Sur,Regular,1963.6356372581415,38455.605458075996,11,1
51,Tecnico,Soltero,Empleado,Oeste,Bueno,2908.416481713875,36475.77382309216,3,1
42,Tecnico,Soltero,Autonomo,Centro,Bueno,5692.457763703199,28685.870676399416,9,0
59,Tecnico,Soltero,Empleado,Centro,Excelente,3071.522286672012,23943.093800538987,2,1
42,Posgrado,Soltero,Empleado,Este,Excelente,6506.012109402555,44527.96492042848,16,1
59,Universitario,Casado,Empleado,Norte,Bueno,1739.265107676998,38568.19336784064,8,1
61,Posgrado,Viudo,Pensionado,Este,Bueno,6291.340427273181,40785.170313788454,0,1
36,Secundaria,Divorciado,Empleado,Sur,Excelente,1292.132346924077,40849.852766182055,17,1
39,Universitario,Soltero,Desempleado,Sur,Bueno,890.6668112059624,32493.14058253234,8,0
50,Posgrado,Divorciado,Empleado,Oeste,Regular,7267.209335591568,23442.71659148135,20,1
59,Secundaria,Casado,Empleado,Norte,Bueno,4985.64236191255,43369.20987669687,19,1
42,Secundaria,Casado,Empleado,Centro,Regular,3333.1536590250425,46374.36346255928,24,1
38,Universitario,Casado,Empleado,Este,Bueno,2474.681386139723,2166.4961196588074,8,1
62,Universitario,Soltero,Empleado,Este,Excelente,5241.577639477876,3526.188790046314,1,1
39,Universitario,Soltero,Empleado,Norte,Bueno,4464.815721464515,47978.42154851343,18,1
58,Secundaria,Soltero,Desempleado,Sur,Bueno,7939.503983815894,14580.870078365544,15,0
59,Universitario,Soltero,Autonomo,Norte,Regular,7879.155103906969,43795.102542821514,2,0
33,Secundaria,Soltero,Autonomo,Centro,Bueno,5372.17687621959,20050.960829108728,15,0
32,Secundaria,Casado,Empleado,Centro,Regular,3988.6676439624116,6835.902822858425,20,1
41,Secundaria,Casado,Empleado,Este,Regular,4336.214977769567,4941.71681025738,12,1
30,Universitario,Casado,Empleado,Sur,Bueno,5713.8492769054055,8668.887054942366,2,1
22,Universitario,Soltero,Autonomo,Centro,Regular,1531.3367184947458,13244.766548500871,9,1
24,Tecnico,Viudo,Desempleado,Sur,Bueno,3164.134931437171,24937.399342610483,21,1
42,Tecnico,Divorciado,Empleado,Norte,Bueno,1341.9601352259479,35373.397127723394,17,0
44,Universitario,Casado,Empleado,Este,Excelente,1328.1974685218208,49333.530247779694,5,1
30,Tecnico,Viudo,Empleado,Centro,Bueno,2210.042541638483,22633.830421169383,5,1
40,Universitario,Casado,Empleado,Norte,Malo,4293.823433071233,26391.06217481238,17,1
40,Tecnico,Viudo,,Sur,Malo,6450.375112372083,26568.969367779526,5,1
44,Tecnico,Soltero,Autonomo,Centro,Bueno,4295.570416394283,27432.283418908868,5,1
48,Tecnico,Soltero,Autonomo,Norte,Bueno,3215.4315960382623,26369.292198118652,21,1
48,Tecnico,Soltero,Empleado,Norte,Bueno,1392.9415304246586,1429.9629980339735,12,1
60,Universitario,Soltero,Empleado,Este,Bueno,4762.127766918533,1084.5162833821946,13,1
57,Tecnico,Soltero,Pensionado,Centro,Malo,2753.1338226788725,5785.649588180023,20,0
33,Secundaria,Casado,Empleado,Este,Bueno,5227.5260810034615,5976.273568029763,6,1
48,Universitario,Casado,Empleado,Centro,Bueno,7835.751721753411,35539.94853878501,12,1
55,Tecnico,Casado,Empleado,Oeste,Regular,1601.4631146383613,11040.885593283989,14,0
54,Tecnico,Soltero,Empleado,Norte,Regular,2327.3028707979674,44840.99113302503,11,0
49,Posgrado,Divorciado,Empleado,Centro,Regular,4206.280674315498,46501.71014927395,20,0
52,Universitario,Casado,Autonomo,Este,Regular,7774.019470490693,48818.77355689904,0,0
53,Secundaria,Soltero,Empleado,Sur,Bueno,6357.030389143968,47014.983939463986,24,1
41,Posgrado,Casado,Empleado,Este,Regular,7267.250190772377,14322.527774007707,2,1
61,Universitario,Soltero,Autonomo,,Regular,3202.746909025709,25979.06539047211,17,1
56,Tecnico,Soltero,Empleado,Norte,Regular,7942.677011205881,9597.293539650109,21,1
52,Secundaria,Divorciado,Desempleado,Norte,Excelente,1540.3962756619333,40504.273103449224,7,0
52,Universitario,Soltero,,Este,Excelente,1181.404923531926,44533.15355206071,1,1
59,Universitario,Casado,Empleado,Centro,Regular,6960.338914789002,42713.15312557823,3,1
43,Tecnico,Divorciado,Autonomo,Este,Regular,7476.3070654903,22234.98048614491,17,0
62,Universitario,Casado,Empleado,Centro,Regular,1452.2145743319325,38175.020349652266,24,1
30,Universitario,Soltero,Pensionado,Sur,Bueno,1616.6774725700589,5781.3793092372025,12,1
30,Secundaria,Soltero,Empleado,Sur,Malo,1038.8539358415715,2971.9937603432836,14,1
36,Tecnico,Soltero,Pensionado,Norte,Bueno,1552.4544510276135,37908.58430112928,1,0
34,Secundaria,Casado,Autonomo,Norte,Bueno,2307.8226809620223,21842.4084421055,9,1
43,Universitario,Casado,Empleado,Sur,Excelente,7784.551656152007,49781.913972238886,1,1
37,Secundaria,Soltero,Empleado,Oeste,Regular,5608.5936001257,5765.456576921088,20,1
53,Universitario,Viudo,,Centro,Excelente,6405.5817837335035,42925.75639522645,11,1
23,Universitario,Casado,Desempleado,Centro,Bueno,6388.203706578959,24519.170210920594,4,1
47,Universitario,Soltero,Empleado,Sur,Regular,4652.530998410345,41530.359579689975,11,1
35,Tecnico,Casado,Autonomo,Centro,Bueno,6541.920639533724,41039.236826337095,22,1
59,Universitario,Casado,Empleado,Sur,Regular,5089.814233207781,45883.60806674179,0,1
55,Secundaria,Soltero,Empleado,Norte,Regular,3064.731902744175,15594.650553019037,1,0
29,Universitario,Soltero,Empleado,Centro,Regular,4839.992783132486,47540.16831963815,15,0
57,Secundaria,Divorciado,Empleado,Oeste,Bueno,4641.261820168496,8431.681057523394,21,1
42,Tecnico,Casado,Autonomo,Norte,Bueno,6728.861987067109,5016.470102081035,1,0
64,Universitario,Casado,Empleado,Este,Excelente,7868.435965147945,22149.160351245107,15,1
49,Secundaria,Casado,Autonomo,Sur,Regular,3759.5064710306997,41587.82546345029,19,0
27,Secundaria,Soltero,Empleado,Oeste,Excelente,6296.412884777789,24197.635401038835,15,1
41,Universitario,Soltero,Empleado,Este,Regular,1518.2936290745615,41635.04719899519,5,0
52,Universitario,Casado,Empleado,Centro,Bueno,6393.185860027677,36754.653483920956,12,1
54,Universitario,Soltero,Empleado,Norte,Regular,3474.201766351271,11261.990920807744,11,1
28,Universitario,Soltero,Empleado,Sur,Regular,1083.609172805744,47495.19962007373,22,0
29,Tecnico,Divorciado,Empleado,Este,Excelente,3415.372485647676,3978.2772628407674,9,1
30,Secundaria,Viudo,Empleado,Este,Regular,5196.627806635843,45015.705669645955,4,1
23,Tecnico,Casado,Empleado,Sur,Bueno,1658.6012073065594,15917.729000528327,7,1
38,Secundaria,Divorciado,Empleado,Oeste,Bueno,7453.048345497833,25507.256075055564,5,0
58,Posgrado,Soltero,Empleado,Centro,Bueno,1359.241375564438,21695.24176233599,4,1
63,Universitario,Viudo,Desempleado,Centro,Bueno,7496.048382798796,9419.893288928894,19,1
38,Tecnico,Soltero,Desempleado,Centro,Bueno,5891.390129136943,18549.196453682962,21,0
59,Tecnico,Viudo,Empleado,Centro,Malo,3173.927662982266,10453.787378346968,5,1
56,Posgrado,Viudo,Empleado,Este,Bueno,3613.402503505471,10990.437297565668,21,1
60,Secundaria,Casado,Empleado,Centro,Excelente,6133.827426075758,10165.784965292636,16,1
51,Universitario,Viudo,Pensionado,Sur,Malo,5130.591926344693,24961.85163698312,5,1
27,Tecnico,Casado,Empleado,Sur,Regular,5635.829034475605,40098.63700805446,16,1
25,Universitario,Soltero,Empleado,Sur,Bueno,3601.985238897056,28879.53165430081,4,1
58,Secundaria,Casado,Empleado,Este,Bueno,4312.257069014713,44767.12283899125,22,1
56,Universitario,Casado,Empleado,Sur,Bueno,7927.045885072832,32190.679940259484,16,1
30,Posgrado,Soltero,Empleado,Centro,Regular,2340.2446675979672,34777.665665997614,16,1
27,Universitario,Casado,Autonomo,Sur,Bueno,3808.564542959346,33712.75425662316,12,1
34,Universitario,Viudo,Empleado,Norte,Regular,2901.1269505325645,23023.500466003316,21,1
43,Posgrado,Soltero,Autonomo,Este,Bueno,6308.802875166919,34777.60228780406,6,1
49,Universitario,Casado,Empleado,Norte,Bueno,6300.890904793189,4415.679576979097,21,1
51,Secundaria,Divorciado,Empleado,Norte,Regular,2905.60731918125,43132.72212386749,20,1
57,Universitario,Divorciado,Desempleado,Sur,Bueno,1386.0102797574768,39112.79502875195,5,0
23,Universitario,Viudo,Empleado,Este,Excelente,882.3152720398691,13016.267953352262,13,1
57,Tecnico,Casado,,Este,Bueno,3877.6438393458957,38633.590258450036,15,0
29,Universitario,Viudo,Empleado,Oeste,Excelente,3754.4306792175503,1619.4874686009061,2,1
63,Posgrado,Casado,Empleado,Oeste,Bueno,7916.407126207013,11645.08205156314,8,1
30,Posgrado,Soltero,Pensionado,Este,Bueno,4182.574945023293,4191.724694873901,14,1
22,Tecnico,Casado,Empleado,Sur,Malo,2646.2122609430285,39231.11891427684,20,0
34,Secundaria,Casado,Desempleado,Sur,Regular,7216.851975426565,38037.833407740975,17,0
36,Posgrado,Soltero,Empleado,Oeste,Regular,4335.689237505765,40868.1651662897,9,1
53,Universitario,Casado,Desempleado,Norte,Bueno,5114.064573516161,1219.602972950913,9,1
55,Secundaria,Casado,Empleado,Norte,Excelente,1488.8147150831314,25560.40360724199,22,1
64,Posgrado,Soltero,Empleado,Oeste,Regular,3556.998132774373,35536.97367834949,2,1
52,Universitario,Casado,Autonomo,Este,Bueno,7598.410456211264,8614.655308211757,0,0
35,Tecnico,Casado,Desempleado,,Bueno,5044.438766063063,32839.74564811861,2,0
35,Universitario,Casado,,Sur,Bueno,3280.413357025724,5121.3948661746,24,0
50,Tecnico,Soltero,Autonomo,Centro,Bueno,5304.803700547471,9884.966949111345,4,0
40,Secundaria,Soltero,Desempleado,Centro,Bueno,7354.959844962436,24314.04393473545,6,1
48,Tecnico,Soltero,Empleado,Oeste,Regular,2772.732323402648,33024.692481374004,2,0
30,Universitario,Divorciado,Empleado,Este,Malo,4436.840372988856,8147.587220740908,3,1
58,Secundaria,Soltero,Empleado,Este,Excelente,7702.572708164638,10075.943210715957,16,1
58,Tecnico,Casado,Empleado,Centro,Regular,2041.252231748859,11017.871986217486,2,1
64,Tecnico,Soltero,Empleado,Centro,Malo,5981.580264296324,12696.339430249946,22,1
49,Tecnico,Soltero,Empleado,Sur,Excelente,5224.263259061473,12101.13857778827,3,1
45,Posgrado,Divorciado,Empleado,Centro,Regular,5693.660944212571,20362.3063163842,1,0
49,Tecnico,Casado,Autonomo,Norte,Bueno,3328.7813408065017,33035.692890999424,13,1
57,Tecnico,Soltero,Empleado,Sur,Regular,3059.9314890831074,22463.557373589014,4,1
39,Universitario,Casado,Empleado,Oeste,Bueno,5726.309628236268,39022.72152874452,20,1
46,Tecnico,Soltero,Empleado,Este,Regular,2351.9116527527267,36244.15679148213,1,0
56,Secundaria,Casado,Autonomo,Centro,Regular,3821.5141629848367,7199.818788404708,14,0
25,Tecnico,Casado,Autonomo,Norte,Bueno,2154.8574515810096,3393.239542716453,10,0
35,Secundaria,Soltero,Autonomo,Este,Bueno,859.7948560879742,44019.1366359807,21,0
60,Secundaria,Soltero,Empleado,Centro,Bueno,7784.412992274099,4911.722261580798,9,1
47,Tecnico,Soltero,Empleado,Centro,Excelente,3908.261446326217,8268.61985526594,19,0
29,Tecnico,Divorciado,Empleado,Norte,Malo,7779.317223822742,2084.530502347785,0,0
45,Posgrado,Viudo,Empleado,Sur,Bueno,1810.3293423283478,31788.481899634036,18,0
37,Tecnico,Soltero,Empleado,Oeste,Bueno,5029.040812093899,29536.15759475908,13,1
41,Universitario,Casado,Empleado,Norte,Excelente,2247.013036096925,49358.279655327526,24,1
36,Universitario,Soltero,Empleado,Centro,Malo,6488.533714135578,44459.68741954143,22,1
28,Secundaria,Soltero,Pensionado,Centro,Bueno,6442.661519079022,21131.315696564576,21,0
38,Universitario,Casado,Pensionado,,Excelente,1610.7714730830448,19207.706204714214,13,0
43,Secundaria,Divorciado,Empleado,Norte,Regular,7366.8640607100015,15545.749679719269,0,1
43,Posgrado,Viudo,Empleado,Norte,Excelente,2201.3334598632173,8467.939081856188,24,1
33,Secundaria,Casado,Empleado,Centro,Malo,5213.4368594433945,7766.099173498444,8,1
39,Tecnico,Soltero,Empleado,Norte,Bueno,7896.562064631469,7481.901692470666,16,0
36,Secundaria,Casado,Desempleado,Este,Excelente,7153.255050317819,6591.623102152149,13,0
58,Posgrado,Soltero,Empleado,Este,Bueno,7687.260285640416,12785.09007787131,12,1
37,Tecnico,Casado,Autonomo,Este,Bueno,3266.71115277046,16026.762885342705,12,0
26,Universitario,Soltero,Empleado,Norte,Malo,1560.1446239801362,48117.36958090688,5,1
23,Secundaria,Casado,Pensionado,Sur,Excelente,2156.097487684041,29345.189299092403,6,0
49,Universitario,Soltero,Empleado,Centro,Bueno,4403.563244551619,49392.19295115077,1,1
62,Secundaria,Soltero,Autonomo,Centro,Malo,6511.253683567919,19250.88044345799,7,0
48,Universitario,Divorciado,Empleado,Oeste,Bueno,1881.1062381239017,23423.70499688261,23,1
52,Secundaria,Soltero,Autonomo,Norte,Bueno,5550.067032277451,16904.35429909868,5,0
62,Secundaria,Casado,Empleado,Sur,Regular,3129.7587490844853,9961.494893931082,24,1
57,Secundaria,Soltero,Empleado,Oeste,Regular,3256.654921223505,8015.07068110138,2,0
64,Tecnico,Soltero,Desempleado,Sur,Malo,5565.807657137069,47308.88069258376,17,0
22,Universitario,Soltero,Desempleado,Centro,Bueno,4162.395820639185,49353.723408139034,17,0
50,Secundaria,Soltero,Desempleado,Oeste,Bueno,6646.639709787156,3200.565328927846,21,1
22,Universitario,Divorciado,Autonomo,Norte,Bueno,1922.6132695723547,8366.947861856559,22,1
29,Tecnico,Soltero,Autonomo,Centro,Excelente,6487.627542322677,21752.680522750106,5,0
37,Tecnico,Viudo,Empleado,Centro,Excelente,1262.4937860134303,10130.340340875959,10,0
49,Tecnico,Casado,Empleado,Norte,Bueno,2197.1879377683563,18830.13928771728,2,1
43,Tecnico,Casado,Empleado,Este,Malo,5524.277944422791,7325.721143122035,15,1
39,Universitario,Casado,Autonomo,Sur,Bueno,6955.4647268797125,23369.076079367722,4,1
43,Secundaria,Casado,Empleado,Sur,Bueno,2619.2933197233133,14313.036192293705,23,0
62,Secundaria,Casado,Empleado,Norte,Bueno,3155.7795619681733,18243.34773217438,21,1
33,Universitario,Soltero,Empleado,Este,Bueno,4667.269387664528,5621.319921674632,1,0
40,Posgrado,Soltero,Autonomo,Centro,Bueno,2323.3242067229767,21978.274484796944,14,0
46,Tecnico,Divorciado,Empleado,Este,Excelente,6640.325083430041,49179.622937116925,15,1
26,Secundaria,Divorciado,Empleado,Norte,Regular,6370.183844041478,17112.819297178325,6,1
55,Universitario,Divorciado,Empleado,Oeste,Bueno,1846.1003261536275,43945.034467279314,15,0
60,Tecnico,Casado,Empleado,Sur,Malo,4139.574069079751,42316.75793956057,23,0
31,Secundaria,Casado,Empleado,Centro,Excelente,6378.759919913274,47650.86249656332,3,1
28,Secundaria,Casado,Autonomo,Este,Regular,3228.7726239445865,39715.36610108763,15,1
58,Universitario,Casado,Autonomo,Norte,Malo,5358.369123567668,33320.244525881935,16,1
36,Universitario,Soltero,Autonomo,Norte,Regular,1161.5344744945237,42972.637767145425,1,0
63,Secundaria,Casado,Empleado,Oeste,Bueno,5182.559075811089,4706.589352210132,15,1
45,Secundaria,Soltero,Autonomo,Sur,Regular,1899.1014560043704,23678.70220274158,3,0
47,Secundaria,Soltero,Empleado,Oeste,Bueno,6780.19994082405,49473.55569213788,6,1
47,Universitario,Divorciado,Empleado,Sur,Bueno,3359.236137779445,38710.40741344188,17,1
47,Secundaria,Soltero,Autonomo,Sur,Malo,2827.187811643009,48141.69352382393,5,0
31,Secundaria,Soltero,Empleado,Este,Regular,6854.400632322692,39202.08345054048,17,1
38,Universitario,Soltero,Empleado,Centro,Excelente,1161.0369661170334,43869.216404665065,6,1
35,Secundaria,Divorciado,Desempleado,Centro,Bueno,3655.5833552072822,35619.95198285636,1,0
23,Universitario,Casado,Empleado,Sur,Bueno,3464.025492140226,38264.59821644475,18,1
34,Secundaria,Casado,Autonomo,Sur,Bueno,2850.562694596766,26635.722482135534,8,0
48,Secundaria,Divorciado,Empleado,Norte,Regular,7364.631190410635,46287.647339892515,3,1
30,Secundaria,Divorciado,Autonomo,Este,Malo,6206.6844333204,41426.90662054472,13,1
28,Universitario,Soltero,Empleado,Este,Regular,1260.2467821819591,42350.36331761598,4,1
31,Universitario,Casado,Empleado,Centro,Excelente,5945.749635931669,33977.44594718956,24,1
30,Universitario,Casado,Autonomo,Centro,Excelente,4596.553758527316,15924.417407275201,6,1
43,Tecnico,Casado,Empleado,Sur,Bueno,7286.24883969137,2745.8599741168273,7,1
44,Universitario,Soltero,Empleado,Este,Malo,3053.208444908181,46847.10134106768,14,1
